Route,Run,Sequence,Bus_Stop_Code
394,1,13,54231
394,1,14,52592
394,1,15,53704
394,1,16,53217
394,1,17,57150
394,1,18,58396
394,1,19,47227
394,1,20,77814
394,1,21,56858
394,1,22,53241
394,1,23,50398
394,1,24,50046
394,1,25,53004
394,1,26,58879
394,1,27,72997
394,1,28,50121
394,1,29,77642
394,1,30,50907
394,1,31,73417
394,1,32,52126
394,1,33,52920
394,1,34,59093
394,1,35,75353
394,2,1,71958
394,2,2,59293
394,2,3,72611
394,2,4,49340
394,2,5,53731
394,2,6,47785
394,2,7,71778
394,2,8,48561
394,2,9,53398
394,2,10,74266
394,2,11,53412
394,2,12,77781
394,2,13,53483
394,2,14,77852
394,2,15,54155
394,2,16,48554
394,2,17,52721
394,2,18,48493
394,2,19,47131
394,2,20,73000
394,2,21,72641
394,2,22,51303
394,2,23,47511
394,2,24,49805
394,2,25,58462
394,2,26,56558
394,2,27,91241
394,2,28,48724
394,2,29,58141
394,2,30,48311
394,2,31,74507
394,2,32,55309
394,2,33,53629
394,2,34,71453
394,2,35,56430
394,2,36,75244
394,2,37,77214
395,1,1,57488
395,1,2,76128
395,1,3,73233
395,1,4,54103
395,1,5,71898
395,1,6,50255
395,1,7,76972
395,1,8,53745
395,1,9,51655
395,1,10,48048
395,1,11,52656
395,1,18,50150
395,1,19,47376
395,1,20,77517
395,1,21,57064
395,1,27,91549
395,1,28,71772
395,1,29,72613
395,1,30,77276
395,1,31,58647
395,2,1,58647
395,2,2,76875
395,2,3,75113
395,2,4,91548
395,2,10,57884
395,2,11,56117
395,2,12,74190
395,2,19,53601
395,2,20,48943
395,2,21,56900
395,2,22,56394
395,2,23,76092
395,2,24,47182
395,2,25,75054
395,2,26,50536
395,2,27,75868
395,2,28,50707
396,1,1,91560
396,1,2,55468
396,1,3,53618
396,1,4,50891
396,1,5,51796
396,1,6,55785
396,1,7,48160
396,1,8,77137
396,1,9,50497
396,1,10,51626
396,1,11,56017
396,1,12,58042
396,1,13,53944
396,1,14,76930
396,1,15,58614
396,1,16,75432
396,1,17,77884
396,1,18,52300
396,1,19,50965
396,2,1,50965
396,2,2,50189
396,2,3,53553
396,2,4,52756
396,2,5,52528
396,2,6,72175
396,2,7,71215
396,2,8,51754
396,2,9,75408
396,2,10,53674
396,2,11,76427
396,2,12,75642
396,2,13,73087
396,2,14,54710
396,2,15,48345
396,2,16,57874
396,2,17,77807
396,2,18,54320
396,2,19,59540
396,2,21,91560
397,1,1,76582
397,1,2,52724
397,1,3,55193
397,1,4,49721
397,1,5,47822
397,1,6,77306
397,1,7,52342
397,1,8,76404
397,1,9,55131
397,1,10,53258
397,1,11,56973
397,1,12,75669
397,1,13,49260
397,1,14,52672
397,1,15,47946
397,1,16,54911
397,1,17,51383
397,1,18,72246
397,1,19,57339
397,1,20,54894
397,1,21,76330
397,1,22,58335
397,1,23,73685
397,1,24,55835
397,1,25,74188
397,1,26,73454
397,1,27,57908
397,1,28,50802
397,1,29,73457
397,1,30,58483
397,1,31,58873
397,1,32,57250
397,1,33,56980
397,1,34,57587
397,1,35,49999
397,1,36,55337
397,1,37,58017
397,1,38,54152
397,1,39,71247
397,1,40,71957
397,2,1,47036
397,2,2,72378
397,2,3,75590
397,2,4,75765
397,2,5,56250
397,2,6,55525
397,2,7,47680
397,2,8,57908
397,2,9,76587
397,2,10,73457
397,2,11,58163
397,2,12,59226
397,2,13,53669
397,2,14,50094
397,2,15,76700
397,2,16,49832
397,2,17,50134
397,2,18,76121
397,2,19,74932
397,2,20,77539
397,2,21,47359
397,2,22,54485
397,2,23,48269
397,2,24,71348
397,2,25,48348
397,2,26,58009
397,2,27,55444
397,2,28,54170
397,2,29,49749
397,2,30,48738
397,2,31,57750
397,2,32,76927
397,2,33,58699
397,2,34,59510
397,2,35,59324
397,2,36,76582
398,1,1,75224
398,1,2,57528
398,1,3,54495
398,1,4,58687
398,1,5,77681
398,1,6,58508
398,1,7,77530
398,1,8,73621
398,1,9,55380
398,1,10,52828
398,1,11,54130
398,1,12,58269
398,1,13,73290
398,1,14,56420
398,1,15,47203
398,1,16,74060
398,1,17,53380
398,1,18,71088
398,1,19,75428
398,1,20,76092
398,1,21,50255
398,1,22,76972
398,1,23,53745
398,1,24,51655
398,1,25,48048
398,1,26,57849
398,1,27,75012
398,1,28,72843
398,1,29,56611
398,2,1,56611
398,2,2,56664
398,2,3,48667
398,2,4,59029
398,2,5,53601
398,2,6,48943
398,2,7,56900
398,2,8,56394
398,2,9,76092
398,2,10,75526
398,2,11,48760
398,2,12,47112
398,2,13,56787
398,2,14,76011
398,2,15,72662
398,2,16,71111
398,2,17,74037
398,2,18,72954
398,2,19,57603
398,2,20,57900
398,2,21,74395
398,2,22,57983
398,2,23,55287
398,2,24,51887
398,2,25,50129
398,2,26,77378
398,2,27,71718
398,2,28,51584
398,2,29,54166
398,2,30,75224
399,1,1,75099
399,1,2,48023
399,1,3,58417
399,1,4,55815
399,1,5,76721
399,1,13,74295
399,2,1,74295
399,2,5,75972
399,2,6,74557
399,2,7,75099
4,1,1,58764
4,1,2,77151
4,1,3,75557
4,1,4,54768
4,1,5,73419
4,1,6,48666
4,1,7,54121
4,1,8,55205
4,1,9,56094
4,1,10,59414
4,1,11,75314
4,1,12,54657
4,1,13,77297
4,1,14,73658
4,1,15,74153
4,1,16,73322
4,1,17,50880
4,1,18,74819
4,1,19,57814
4,1,20,50415
4,1,21,76292
4,1,22,48346
4,1,23,49525
4,1,24,49563
4,1,25,73463
4,1,26,47466
4,1,27,56564
4,1,28,76733
4,1,29,71024
4,1,30,54639
4,1,31,71360
4,1,32,59293
4,1,33,58215
4,1,34,73939
4,1,35,47740
4,1,36,75533
4,1,37,57859
4,1,38,73280
4,1,39,73081
4,1,40,77491
4,1,41,52729
4,1,42,47995
4,1,43,73195
4,1,44,49762
4,1,45,51004
4,1,46,77565
4,1,47,52782
4,1,48,77866
4,1,49,76629
4,1,50,55244
4,1,51,71368
4,1,52,75793
4,2,1,76187
4,2,2,71234
4,2,3,71098
4,2,4,51475
4,2,5,57361
4,2,6,73152
4,2,7,47546
4,2,8,56735
4,2,9,53477
4,2,10,53973
4,2,11,76584
4,2,12,48024
4,2,13,54237
4,2,14,57079
4,2,15,57965
4,2,16,48964
4,2,17,76991
4,2,18,48691
4,2,19,57666
4,2,20,71007
4,2,21,71076
4,2,22,53813
4,2,23,50489
4,2,24,48461
4,2,25,48600
4,2,26,53209
4,2,27,52564
4,2,28,50696
4,2,29,50687
4,2,30,55743
4,2,31,73089
4,2,32,54538
4,2,33,57804
4,2,34,55628
4,2,35,52436
4,2,36,71180
4,2,37,55998
4,2,38,56476
4,2,39,72121
4,2,40,75735
4,2,41,71830
4,2,42,55213
4,2,43,53651
4,2,44,55199
4,2,45,77096
4,2,46,76751
4,2,47,49442
4,2,48,51379
4,2,49,57816
40,1,1,74094
40,1,2,75761
40,1,3,76551
40,1,4,72269
40,1,5,73229
40,1,6,59048
40,1,7,52886
40,1,8,49801
40,1,9,56183
40,1,10,54141
40,1,11,77952
40,1,12,59277
40,1,13,48571
40,1,14,75495
40,1,15,74107
40,1,16,47474
40,1,17,74184
40,1,18,75116
40,1,19,71424
40,1,20,73688
40,1,21,58910
40,1,22,49691
40,1,23,71965
40,1,24,75057
40,1,25,57749
40,1,26,72096
40,1,27,48695
40,1,28,76588
40,1,29,49666
40,1,30,77771
40,1,31,74343
40,1,32,48136
40,1,33,76376
40,1,34,75686
40,1,35,47908
40,1,36,51466
40,2,1,76732
40,2,2,59457
40,2,3,48992
40,2,4,74569
40,2,5,74939
40,2,6,52222
40,2,7,50399
40,2,8,75452
40,2,9,74034
40,2,10,91569
40,2,11,51281
40,2,12,53201
40,2,13,55755
40,2,14,47001
40,2,15,74579
40,2,16,50054
40,2,17,73560
40,2,18,76754
40,2,19,50100
40,2,20,52554
40,2,21,57400
40,2,22,56377
40,2,23,50654
40,2,24,53089
40,2,25,72940
40,2,26,57046
40,2,27,47018
40,2,28,47319
40,2,29,49680
40,2,30,48278
40,2,31,51092
40,2,32,76628
40,2,33,77611
40,2,34,47292
401,1,1,73982
401,1,2,74314
401,1,3,53814
401,1,4,57727
401,1,5,50085
401,1,6,51385
401,1,7,75918
401,1,8,72088
401,1,9,52975
401,1,10,72582
401,1,11,48234
401,1,12,75270
401,1,13,74427
401,1,14,48242
401,1,15,56651
401,1,16,48884
401,1,17,56305
401,1,18,51969
401,1,19,71421
401,1,20,54122
401,1,21,53962
401,1,22,48812
401,1,23,51782
401,1,24,50474
401,1,25,55684
401,1,26,53462
401,1,27,57445
401,1,28,50681
401,1,29,56620
401,1,30,58434
401,1,31,48993
401,1,32,71403
401,1,33,77784
401,2,1,77784
401,2,2,57281
401,2,3,74021
401,2,4,73070
401,2,5,77921
401,2,6,71824
401,2,7,48603
401,2,8,74165
401,2,9,72452
401,2,10,57144
401,2,11,72506
401,2,12,49906
401,2,13,74963
401,2,14,57024
401,2,15,71106
401,2,16,56704
401,2,17,54506
401,2,18,52875
401,2,19,54509
401,2,20,75640
401,2,21,58737
401,2,22,77405
401,2,23,73277
401,2,24,53780
401,2,25,58526
401,2,26,53486
401,2,27,77277
401,2,28,54857
401,2,29,55091
401,2,30,58003
401,2,31,57390
401,2,32,54736
401,2,33,59285
401,2,34,73109
401,2,35,47906
401,2,36,76316
401,2,37,74515
401,3,1,74154
401,4,1,74154
403,1,1,72105
403,1,2,76201
403,1,3,50935
403,1,4,76288
403,1,5,77944
403,1,6,76191
403,1,7,75762
403,1,8,48771
403,1,9,58322
403,1,10,58233
403,1,11,48619
403,1,12,49397
403,1,13,56488
403,1,14,76490
403,1,15,57604
403,1,16,56954
403,1,17,59245
403,1,18,77073
403,1,19,75787
403,1,20,51493
403,1,21,57662
403,1,22,77760
403,1,23,77586
403,1,24,56718
403,1,25,76914
403,1,26,58324
403,1,27,74763
403,2,1,72766
403,2,2,75479
403,2,3,57098
403,2,4,73705
403,2,5,77112
403,2,6,74977
403,2,7,49278
403,2,8,54305
403,2,9,74808
403,2,10,52764
403,2,11,52799
403,2,12,50341
403,2,13,75233
403,2,14,77728
403,2,15,56470
403,2,16,74826
403,2,17,49641
403,2,18,58594
403,2,19,59114
403,2,20,72376
403,2,21,55042
403,2,22,51001
403,2,23,71873
403,2,24,77396
403,2,25,71671
403,2,26,72105
404,1,1,58406
404,1,2,50777
404,1,3,49961
404,1,4,52487
404,1,5,54401
404,1,6,51470
404,1,7,47270
404,1,8,49934
404,1,9,75079
404,1,10,77941
404,1,11,48017
404,1,12,72842
404,1,13,49879
404,1,14,74159
404,1,15,71708
404,1,16,49211
404,1,17,57694
404,1,18,48521
404,1,19,57341
404,1,20,74857
404,1,21,47356
404,1,22,58800
404,1,23,75198
404,1,24,55922
404,1,25,74610
404,1,26,47157
404,1,27,58760
404,1,28,76343
404,1,29,77964
404,1,30,77403
404,1,31,73293
404,1,32,73181
404,1,33,56434
404,2,1,56434
404,2,2,48749
404,2,3,49243
404,2,4,59254
404,2,5,72628
404,2,6,77326
404,2,7,57946
404,2,8,77437
404,2,9,58016
404,2,10,71478
404,2,11,75223
404,2,12,57119
404,2,13,76113
404,2,14,71321
404,2,15,56618
404,2,16,52596
404,2,17,75125
404,2,18,57725
404,2,19,72004
404,2,20,75189
404,2,21,58157
404,2,22,58599
404,2,23,74572
404,2,24,73138
404,2,25,74426
404,2,26,56671
404,2,27,57840
404,2,28,58834
404,2,29,77133
404,2,30,56708
404,2,31,74580
405,1,1,47007
405,1,2,76326
405,1,3,56251
405,1,4,47010
405,1,5,48111
405,1,6,77321
405,1,7,75739
405,1,8,51558
405,1,9,74985
405,1,10,74236
405,1,11,54837
405,1,12,51245
405,1,13,54082
405,1,14,54271
405,1,15,58607
405,1,16,56884
405,1,17,47909
405,1,18,50649
405,1,19,71989
405,1,20,56751
405,1,21,58406
405,1,22,54379
405,1,23,77376
405,1,24,59247
405,1,25,57007
405,1,26,72494
405,1,27,72620
405,1,28,49515
405,1,29,53005
405,1,30,50830
405,1,31,53065
405,1,32,51202
405,1,33,76799
405,1,34,77573
405,1,35,74858
405,1,36,53733
405,1,37,52943
405,1,38,58318
405,1,39,77990
405,1,40,49076
405,1,41,72417
405,1,42,49788
405,1,43,76914
405,1,44,58324
405,1,45,74763
405,2,1,50487
405,2,6,71788
405,2,7,77597
405,2,8,53148
405,2,9,50432
405,2,10,56994
405,2,11,58491
405,2,12,76719
405,2,13,56110
405,2,14,56191
405,2,15,73509
405,2,16,76269
405,2,17,47933
405,2,18,53581
405,2,19,50311
405,2,20,77625
405,2,21,59470
405,2,22,72032
405,2,23,75719
405,2,24,76439
405,2,25,73374
405,2,26,50984
405,2,27,49580
405,2,28,49961
405,2,29,52487
405,2,30,54401
405,2,31,52084
405,2,32,59208
405,2,33,71908
405,2,34,76210
405,2,35,51423
405,2,36,55955
405,2,37,77279
405,2,38,48212
405,2,39,47248
405,2,40,77474
405,2,41,52661
405,2,42,50254
405,2,43,73326
405,2,44,59270
405,2,45,56456
405,2,46,71479
405,2,47,53478
405,2,48,48720
405,2,49,47007
406,1,1,54469
406,1,2,73213
406,1,3,58783
406,1,4,54319
406,1,5,73177
406,1,6,53849
406,1,7,50523
406,1,8,48470
406,1,9,73848
406,1,10,50123
406,1,11,51578
406,1,12,51510
406,1,13,59473
406,1,14,74842
406,1,15,49097
406,1,16,56509
406,1,17,52739
406,1,18,74016
406,1,19,74002
406,1,20,48889
406,1,21,51746
406,1,22,73296
406,1,23,74577
406,1,24,51893
406,1,25,51803
406,1,26,51632
406,1,27,51583
406,1,28,48617
406,1,29,52062
406,1,30,58881
406,1,31,52149
406,1,32,98502
406,2,1,53528
406,2,2,58356
406,2,3,76502
406,2,4,57719
406,2,5,52220
406,2,6,73541
406,2,7,76819
406,2,8,56352
406,2,9,71100
406,2,10,58938
406,2,11,71118
406,2,12,58115
406,2,13,48690
406,2,14,71481
406,2,15,57637
406,2,16,52613
406,2,17,52170
406,2,18,53212
406,2,19,74938
406,2,20,55991
406,2,21,77667
406,2,22,71148
406,2,23,55662
406,2,24,74391
406,2,25,50616
406,2,26,75957
406,2,27,52078
406,2,28,58902
406,2,29,50104
406,2,30,48118
406,2,31,71493
406,2,32,54498
406,2,33,53378
406,2,34,56052
406,2,35,58452
406,3,1,54845
406,3,2,52176
406,3,3,58679
406,3,4,76047
406,4,1,76047
406,4,2,51048
407,1,1,50253
407,1,2,55370
407,1,3,50556
407,1,4,52569
407,1,5,74263
407,1,6,71811
407,1,7,47900
407,1,8,56575
407,1,9,76556
407,1,10,73612
407,1,11,77725
407,1,12,74788
407,1,13,47503
407,1,14,58151
407,1,15,57837
407,1,16,52173
407,1,17,48389
407,1,18,74226
407,1,19,47566
407,1,20,58425
407,1,21,55659
407,1,22,71716
407,1,23,76845
407,1,24,50487
407,1,25,71788
407,1,26,77597
407,1,27,53148
407,1,28,50432
407,1,29,56994
407,1,30,54210
407,1,31,50069
407,1,32,74548
407,1,33,47332
407,1,34,76072
407,1,35,53062
407,1,36,57272
407,1,37,54138
407,1,38,76273
407,1,39,75325
407,1,40,73507
407,1,41,74693
407,1,42,58981
407,1,43,56961
407,1,44,57592
407,1,45,72369
407,1,46,77313
407,1,47,50944
407,1,48,59209
407,1,49,54714
407,1,50,57959
407,1,51,49496
407,1,52,50004
407,1,53,55106
407,1,54,73681
407,1,55,72228
407,1,56,57227
407,1,57,55631
407,1,58,75071
407,1,59,47761
407,1,60,47750
407,2,1,58745
407,2,2,55410
407,2,3,49115
407,2,4,72504
407,2,5,49695
407,2,6,75182
407,2,7,49029
407,2,8,74243
407,2,9,52189
407,2,10,72343
407,2,11,50063
407,2,12,48925
407,2,13,49347
407,2,14,74783
407,2,15,77007
407,2,16,52600
407,2,17,74671
407,2,18,71812
407,2,19,76237
407,2,20,55599
407,2,22,47215
407,2,23,72577
407,2,24,56739
407,2,25,75836
407,2,26,57084
407,2,27,47259
407,2,28,72161
407,2,29,55005
407,2,30,51918
407,2,31,53151
407,2,32,48829
407,2,33,77586
407,2,34,76860
407,2,35,72417
407,2,36,49788
407,2,38,76914
407,2,39,58324
407,2,40,53123
407,2,45,59443
407,2,47,71787
407,2,48,76446
407,2,52,47695
407,2,53,54794
407,2,54,51351
407,2,55,76006
407,2,56,52969
407,2,57,59153
407,2,58,53189
407,2,59,75736
407,2,60,77822
407,2,61,75424
407,2,62,72769
407,2,63,73577
407,2,64,49717
407,2,65,47437
407,2,66,47731
407,2,67,72597
407,2,68,54443
407,2,69,52494
407,2,70,57753
407,2,71,50253
41,1,1,58764
41,1,2,47402
41,1,3,54258
41,1,4,57747
41,1,5,53999
41,1,6,48340
41,1,7,59023
41,1,8,55971
41,1,9,76713
41,1,10,53240
41,1,11,47780
41,1,12,72653
41,1,13,54875
41,1,14,52154
41,1,15,59490
41,1,16,74132
41,1,17,54431
41,1,18,77772
41,1,19,59512
41,1,20,54029
41,1,21,56440
41,1,22,52896
41,1,23,75995
41,1,24,56384
41,1,25,59503
41,1,26,72305
41,1,27,52186
41,2,1,57746
41,2,2,75308
41,2,3,52106
41,2,4,57370
41,2,5,54256
41,2,6,55102
41,2,7,47192
41,2,8,59553
41,2,9,47533
41,2,10,59041
41,2,11,71109
41,2,12,51839
41,2,13,73193
41,2,14,57601
41,2,15,73212
41,2,16,75799
41,2,17,47826
41,2,18,51174
41,2,19,56403
41,2,20,57740
41,2,21,54559
41,2,22,52688
41,2,23,72920
41,2,24,59026
41,2,25,73007
41,2,26,72703
410,1,1,55404
410,1,2,77196
410,1,3,54450
410,1,4,72129
410,1,5,55918
410,1,6,74830
410,1,7,71095
410,1,8,53183
410,1,9,71822
410,1,10,50611
410,1,11,48793
410,1,12,77935
410,1,13,74894
410,1,14,48362
410,1,15,73879
410,1,16,54649
410,1,17,72969
410,1,18,57246
410,1,19,58543
410,1,20,53730
410,1,21,53548
410,1,22,53757
410,1,23,54030
410,1,24,71388
410,1,25,57769
410,1,26,55246
410,1,27,47953
410,1,28,72629
410,1,29,50077
410,1,30,58324
410,1,31,53123
410,1,32,59443
410,1,34,71787
410,1,35,76446
410,1,36,47695
410,1,37,54794
410,1,38,51351
410,1,39,76006
410,1,40,52969
410,1,41,59153
410,1,42,53189
410,1,43,75736
410,1,44,77822
410,1,45,75424
410,1,46,59195
410,1,47,74593
410,1,48,73961
410,2,1,48307
410,2,2,73894
410,2,3,55079
410,2,4,48378
410,2,5,73612
410,2,6,77725
410,2,7,74788
410,2,8,47503
410,2,9,58151
410,2,10,57837
410,2,11,52173
410,2,12,48389
410,2,13,74226
410,2,14,47566
410,2,15,58425
410,2,16,55659
410,2,17,71716
410,2,18,76845
410,2,19,74176
410,2,20,75479
410,2,21,57000
410,2,22,47281
410,2,23,76178
410,2,24,75194
410,2,25,76680
410,2,26,55088
410,2,27,47251
410,2,28,77991
410,2,29,50634
410,2,30,50306
410,2,31,49712
410,2,32,55702
410,2,33,58533
410,2,34,71998
410,2,35,72009
410,2,36,77220
410,2,37,72204
410,2,38,77311
410,2,39,57304
410,2,40,47367
410,2,41,76604
410,2,42,72133
410,2,43,50699
410,2,44,55433
410,2,45,54434
411,1,1,71722
411,1,2,74896
411,1,3,56736
411,1,4,49657
411,1,5,51052
411,1,6,56055
411,1,7,58885
411,1,8,74202
411,1,9,49462
411,1,10,51744
411,1,11,53124
411,1,12,74381
411,1,13,75705
411,1,14,48416
411,1,15,54211
411,1,16,75737
411,1,17,73532
411,1,18,55039
411,2,1,55039
411,2,2,50574
411,2,3,48208
411,2,4,50345
411,2,5,49238
411,2,6,58849
411,2,7,59284
411,2,8,52419
411,2,9,72422
411,2,10,49295
411,2,11,76444
411,2,12,54225
411,2,13,57925
411,2,14,47489
411,2,15,74072
411,2,16,57542
411,2,17,58452
412,1,1,75325
412,1,2,73507
412,1,3,74693
412,1,4,52381
412,1,5,75196
412,1,6,53223
412,1,7,74120
412,1,8,73148
412,1,9,74136
412,1,10,71213
412,1,11,49385
412,1,12,53440
412,1,13,51037
412,1,14,75394
412,1,15,55474
412,1,16,77083
412,1,17,54023
412,1,18,71623
412,1,19,56296
412,1,20,74495
412,1,21,47406
412,1,22,58377
412,1,23,47386
412,1,24,59329
412,1,25,74018
412,1,26,51493
412,1,27,57662
412,1,28,77760
412,1,29,77586
412,1,30,76860
412,1,31,72417
412,1,32,49788
412,1,33,76914
412,1,34,58324
412,1,35,74763
412,2,1,72766
412,2,2,71788
412,2,3,75108
412,2,4,71461
412,2,5,50432
412,2,6,56994
412,2,7,77112
412,2,8,74977
412,2,9,49278
412,2,10,74493
412,2,11,55522
412,2,12,76308
412,2,13,49234
412,2,14,55051
412,2,15,57221
412,2,16,50223
412,2,17,56008
412,2,18,77083
412,2,19,48116
412,2,20,72791
412,2,21,74539
412,2,22,76610
412,2,23,77557
412,2,24,71580
412,2,25,57017
412,2,26,71545
412,2,27,73808
412,2,28,57187
412,2,29,47880
412,2,30,75566
412,2,31,48804
412,2,32,55599
412,2,33,47215
412,2,34,72577
412,2,35,56739
413,1,1,52079
413,1,2,76518
413,1,3,71492
413,1,4,77562
413,1,5,55370
413,1,7,50556
413,1,8,52569
413,1,9,52005
413,1,10,51926
413,1,11,74419
413,1,12,51638
413,1,13,50030
413,1,14,48497
413,1,15,76744
413,1,16,50693
413,1,17,50799
413,1,18,48661
413,1,19,48926
413,1,20,59547
413,1,21,74487
413,1,22,56078
413,1,23,75547
413,1,24,76622
413,1,25,76679
413,1,26,58660
413,1,27,49285
413,1,28,47871
413,1,29,73999
413,1,30,54638
413,2,1,49986
413,2,3,48471
413,2,4,77615
413,2,5,58242
413,2,6,71882
413,2,7,76031
413,2,8,76596
413,2,9,76523
413,2,10,77022
413,2,11,72467
413,2,12,53353
413,2,13,76818
413,2,14,59190
413,2,15,75303
413,2,16,58643
413,2,17,50823
413,2,18,56763
413,2,19,73400
413,2,20,56754
413,2,21,76130
413,2,22,59587
413,2,23,52494
413,2,24,57753
413,2,25,75319
413,2,26,49997
414,1,1,59009
414,1,2,55423
414,1,3,55119
414,1,4,71721
414,1,5,55146
414,1,6,56086
414,1,7,53843
414,1,8,74211
414,1,9,73495
414,1,10,53438
414,1,11,48434
414,1,12,74899
414,1,13,48050
414,1,14,74955
414,1,15,48108
414,1,16,56886
414,1,17,49984
414,1,18,59341
414,1,19,75622
414,1,20,58397
414,1,21,47562
414,1,22,48101
414,1,23,73576
414,1,24,72273
414,1,25,53919
414,1,26,54323
414,1,27,54792
414,1,28,52232
414,1,29,52916
414,1,30,77640
414,1,31,73812
414,1,32,71422
414,1,33,47313
414,1,34,51261
414,1,35,48328
414,1,36,49084
414,1,37,56801
414,1,38,49157
414,1,39,71607
414,2,1,50883
414,2,2,76179
414,2,3,73249
414,2,4,76667
414,2,5,74519
414,2,6,58848
414,2,7,49491
414,2,8,73108
414,2,9,76585
414,2,10,55052
414,2,11,52334
414,2,12,53906
414,2,13,77410
414,2,14,71053
414,2,15,74570
414,2,16,57002
414,2,17,72303
414,2,18,77289
414,2,19,56760
414,2,20,52470
414,2,21,59523
414,2,22,74835
414,2,23,74746
414,2,24,75118
414,2,25,74282
414,2,26,49072
414,2,27,54387
414,2,28,75456
414,2,29,47847
414,2,30,77928
414,2,31,77462
414,2,32,50175
414,2,33,72537
414,2,34,56500
414,2,35,49980
415,1,1,77954
415,1,2,58889
415,1,3,72908
415,1,4,77860
415,1,5,75206
415,1,6,76213
415,1,7,49050
415,1,8,77524
415,1,9,53708
415,1,10,55759
415,1,11,51628
415,1,12,52215
415,1,13,72478
415,1,14,77324
415,1,15,52408
415,1,16,72275
415,1,17,54129
415,1,18,51341
415,1,19,71484
415,1,20,51427
415,1,21,57404
415,1,22,57749
415,1,23,72096
415,2,1,58283
415,2,2,77124
415,2,3,56597
415,2,4,77669
415,2,5,71244
415,2,6,48766
415,2,7,58583
415,2,8,52437
415,2,9,52606
415,2,10,76061
415,2,11,47190
415,2,12,72181
415,2,13,58511
415,2,14,72951
415,2,15,77342
415,2,16,48483
415,2,17,48978
415,2,18,47037
415,2,19,58854
415,2,20,54916
415,2,21,56270
415,2,22,56165
415,2,23,50055
417,1,1,55404
417,1,2,53732
417,1,3,52553
417,1,4,49232
417,1,5,76958
417,1,6,75610
417,1,7,55282
417,1,8,52936
417,1,9,53198
417,1,10,48998
417,1,11,75745
417,1,12,76252
417,1,13,72854
417,1,14,54551
417,1,15,51995
417,1,16,58493
417,1,17,75555
417,1,18,56303
417,1,19,57691
417,1,20,57897
417,1,21,77147
417,1,22,74317
417,1,23,54038
417,1,24,56449
417,1,25,59351
417,1,26,72345
417,1,27,53461
417,1,28,56818
417,1,29,74031
417,1,30,71452
417,1,31,77905
417,1,32,55594
417,1,33,57652
417,1,34,49270
417,2,1,49270
417,2,2,73118
417,2,3,50520
417,2,4,72688
417,2,5,72100
417,2,6,47947
417,2,7,77285
417,2,8,75231
417,2,9,53714
417,2,10,77649
417,2,11,71023
417,2,12,77465
417,2,13,72992
417,2,14,58149
417,2,15,74876
417,2,16,75663
417,2,17,53229
417,2,18,58677
417,2,19,75522
417,2,20,51602
417,2,21,47799
417,2,22,49618
417,2,23,53844
417,2,24,50001
417,2,25,56634
417,2,26,76816
417,2,27,50870
417,2,28,51463
417,2,29,55999
417,2,30,53448
417,2,31,54434
418,1,1,54469
418,1,2,73213
418,1,3,58783
418,1,4,54319
418,1,5,73177
418,1,6,53849
418,1,7,50523
418,1,8,48470
418,1,9,73848
418,1,10,50123
418,1,11,51578
418,1,12,51510
418,1,13,59473
418,1,14,74842
418,1,15,49097
418,1,16,56509
418,1,17,47286
418,1,18,51555
418,1,19,49815
418,1,20,49199
418,1,21,50672
418,1,22,55004
418,1,23,57507
418,1,24,75916
418,1,25,73822
418,1,26,72742
418,1,27,48703
418,1,28,52995
418,1,29,57994
418,1,30,48261
418,1,31,75573
418,1,32,50112
418,1,34,52149
418,1,35,98502
418,2,1,53528
418,2,2,74936
418,2,3,75814
418,2,4,75953
418,2,5,49006
418,2,6,58194
418,2,7,75133
418,2,8,50582
418,2,9,59350
418,2,10,75480
418,2,11,73924
418,2,12,52717
418,2,13,48449
418,2,14,53048
418,2,15,72744
418,2,16,58544
418,2,17,57180
418,2,18,52613
418,2,19,52170
418,2,20,53212
418,2,21,74938
418,2,22,55991
418,2,23,77667
418,2,24,71148
418,2,25,55662
418,2,26,74391
418,2,27,50616
418,2,28,75957
418,2,29,52078
418,2,30,58902
418,2,31,50104
418,2,32,48118
418,2,33,71493
418,2,34,54498
418,2,35,53378
418,2,36,56052
418,2,37,58452
419,1,1,71880
419,1,2,58072
419,1,3,56228
419,1,4,51770
419,1,5,77791
419,1,6,49343
419,1,7,72675
419,1,8,72879
419,1,9,71419
419,1,10,73409
419,1,11,51667
419,1,12,59129
419,1,13,53444
419,1,14,74989
419,1,15,72203
419,1,19,72207
419,1,20,50862
419,1,21,48587
419,2,1,51593
419,2,2,47014
419,2,3,57494
419,2,7,75749
419,2,8,55891
419,2,9,55441
419,2,10,74440
419,2,11,47849
419,2,12,71242
419,2,13,73718
419,2,14,54727
419,2,15,76056
419,2,16,49710
419,2,17,55274
419,2,18,54879
419,2,19,76186
419,2,20,77601
419,2,21,48851
42,1,1,48817
42,1,2,73678
42,1,3,56244
42,1,4,50075
42,1,5,59143
42,1,6,53332
42,1,7,75417
42,1,8,48571
42,1,9,75495
42,1,10,74107
42,1,11,47474
42,1,12,74184
42,1,13,75116
42,1,14,71424
42,1,15,73688
